sample,TCGA-OL-A66H-01,TCGA-3C-AALK-01,TCGA-AR-A1AH-01,TCGA-AC-A5EH-01,TCGA-EW-A2FW-01,TCGA-E9-A1R0-01,TCGA-BH-A0BL-01,TCGA-AR-A1AJ-01,TCGA-A7-A13G-01,TCGA-AC-A62Y-01,TCGA-E9-A1QZ-01,TCGA-E9-A1R2-01,TCGA-GM-A2DK-01,TCGA-AR-A255-01,TCGA-E2-A15T-01,TCGA-AO-A1KQ-01,TCGA-E9-A1N4-11,TCGA-C8-A1HL-01,TCGA-D8-A1JD-01,TCGA-D8-A1XA-01,TCGA-E9-A5FL-01,TCGA-BH-A1F2-11,TCGA-A7-A3RF-01,TCGA-A7-A3IY-01,TCGA-GM-A2D9-01,TCGA-D8-A3Z5-01,TCGA-E9-A1ND-01,TCGA-EW-A1P5-01,TCGA-E9-A1RD-01,TCGA-AR-A250-01,TCGA-E2-A153-11,TCGA-AR-A1AQ-01,TCGA-LD-A66U-01,TCGA-BH-A1EN-01,TCGA-AO-A1KO-01,TCGA-BH-A0AU-11,TCGA-E9-A1N5-01,TCGA-D8-A1J8-01,TCGA-BH-A0DL-11,TCGA-E9-A3QA-01,TCGA-BH-A18J-11,TCGA-BH-A2L8-01,TCGA-A2-A3XX-01,TCGA-AC-A2FB-01,TCGA-E9-A3X8-01,TCGA-GM-A2DC-01,TCGA-AR-A24N-01,TCGA-E2-A1B0-01,TCGA-EW-A1IW-01,TCGA-EW-A6S9-01,TCGA-E9-A1N3-01,TCGA-GM-A2DN-01,TCGA-BH-A0BQ-11,TCGA-BH-A0DO-11,TCGA-A2-A3XT-01,TCGA-A7-A4SE-01,TCGA-BH-A0DT-01,TCGA-AC-A6IV-01,TCGA-Z7-A8R5-01,TCGA-AR-A2LJ-01,TCGA-AQ-A1H3-01,TCGA-B6-A1KI-01,TCGA-BH-A1EW-01,TCGA-BH-A1FG-01,TCGA-AR-A0TS-01,TCGA-AR-A1AT-01,TCGA-A2-A1G1-01,TCGA-BH-A18R-01,TCGA-D8-A27P-01,TCGA-EW-A2FS-01,TCGA-E2-A1IL-01,TCGA-A7-A3IZ-01,TCGA-E2-A570-01,TCGA-OL-A66J-01,TCGA-AR-A2LO-01,TCGA-BH-A1FC-11,TCGA-A2-A04W-01,TCGA-BH-A201-01,TCGA-LL-A5YM-01
MIMAT0002855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4149,,,,,0.2659,,,,,,,,,,,,,,,0.4158,0.4087,,,0.1865,,,,,,,,,,,,,,,,,,,,0.1389
MIMAT0002854,,,,,,,,1.13305813766,,,,,,,,,,,,,,,,,,,,,,,,0.9345,,,,,,,,1.0086245927500002,,,0.916723426451,,,,,,,,,,,,,1.567993438,,,,,,,,,,,,,,,,,,,,0.419,,,0.1389
MIMAT0002857,,,,1.5513,,,0.7176,1.7598063948500002,0.2937,,0.1953,,0.1505,0.878679636126,,,1.4719456913799998,,,,0.5025,0.8194,,,,,0.5772,,,0.4459,,,0.1897,,2.32162456112,1.4391,,,0.5594,1.27306885141,,0.2703,0.916723426451,0.15,0.6788,0.2097,,0.5754,0.9818682160200002,,,,,,3.32484225401,1.20778230536,0.66,0.1694,0.499846347669,0.2045,,,,,1.1348,0.3838,,0.84,,,0.1936,,,,0.0939,0.7432,,0.4489350059399999,0.1389
MIMAT0002856,,,,0.2333,,,,,,,,,,,,,,,0.2861,,,,,0.757490907808,,,,,,,,,,,,0.6512,,,,,,,,,,,,,,,,,,,1.4170145868,0.987297039071,,,,,,,0.4416,,,,,,,,0.5168,,,0.2694,,,,,
MIMAT0018206,,,,0.2333,,,,,,,,,,0.1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3674,,,,,,,,0.6762,,,,,,,,,,,,,,
MIMAT0018205,0.2381,0.396273433403,0.983073105835,1.15620094136,2.6682455539,1.12660096775,1.83913825067,2.42635509857,1.23554607917,0.925778277182,1.29251070511,1.60749564667,0.992302162893,1.26177221909,0.8103,1.96546276959,0.1721,1.7429,1.3422714295500002,2.36393380901,1.62444929878,0.819387004481,2.20282101293,1.77274947721,0.531388827312,0.3214,0.988340530066,2.22231984546,0.3699,1.06107858707,,1.4969,0.3574,1.3411,2.22209525232,1.43904956678,0.5216,1.6047121245700002,1.12706186518,1.00857057183,1.6724,0.8672910990070001,0.916779640336,1.5172927235100002,0.486034653278,0.392751940756,2.58525940064,2.14750105745,1.5607838346899998,0.393808778593,1.85293112527,0.4344,2.3237,0.5284,1.73919002438,1.20785685356,1.29287751674,0.320982954692,0.7570762340189999,0.816781523111,0.643565442676,0.6859,1.6547825953600002,,3.40153815857,1.90424315285,2.26965473547,2.52116035301,1.36328532741,1.96414468257,0.7807349596170001,0.6834067424250001,0.606924359007,1.40198522946,0.7418618492579999,,1.54116393375,1.06700926176,0.771844487187
MIMAT0018204,0.780511409518,0.2117,3.13966923209,0.2333,0.1951,,1.70291770039,0.8444,1.09012489067,0.2016,1.52821257623,1.39932395348,0.4112768252929999,0.764601528908,0.587248285006,1.29433560936,1.40449640193,,0.5248,0.871531171988,0.8744,1.33876318629,1.73630325595,0.757490907808,0.290046401854,0.3214,1.3079,0.9386,0.1968,0.4459,1.7999,0.9345,,1.01592698001,1.7366527820599995,1.43904956678,0.5216,,0.96151501013,0.490335795089,1.0661,0.2703,1.31022669549,0.8212292414550001,0.486048868604,0.555171260814,,0.5754,0.5729,0.2103,1.85294394529,0.4344,1.3799003362399995,1.68326642091,1.22419930855,1.20778230536,,0.320982954692,0.351627334433,0.6862967551620001,0.806833772827,0.935925541343,0.4416,1.18284983726,1.76202212221,,1.10209338563,,0.643104050519,0.8268674981380001,0.6548,0.68338904773,0.4315178739119999,1.1583,0.265084994199,1.23133586197,1.2415854431,0.7908802023039999,0.590086571466
MIMAT0018203,,0.2117,0.5737,0.43407198143,0.1951,,0.4029999999999999,0.8444,0.2937,0.2016,0.78635908218,0.8630161708249999,0.286772554146,0.1888,0.587248285006,0.7877,0.3259,,0.2861,,,0.8194,0.2774,0.757490907808,,,0.988340530066,,0.1968,,0.8697,,,,0.7368,,,,0.774444642033,,1.67243954273,,0.916779640336,,,,,,,,0.8610907488289999,,,0.5284,,0.4087,,0.320982954692,0.1865,,,0.3834,0.4416,,,,,0.84,,,0.516803396163,0.68338904773,,0.496322139459,0.0939,,,,0.382059810045
MIMAT0018202,,,,,,,0.975775983645,,,,,,,,,,,,,,0.5025,,,,,,3.4381362471,,,,,0.9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467,,,,,,,0.2694,,,0.3481,,
MIMAT0018201,,1.07477123003,,1.7896464534599998,0.659206719711,0.670570513563,1.19472907284,1.13305813766,0.746175000171,0.8072052432760001,1.59893352353,,0.632054523453,1.56424945264,0.587248285006,1.29433560936,2.30101368941,,1.34223167414,1.1663,0.5025,1.33874505284,,1.61907094306,0.290046401854,1.1684027484,0.5772,,0.791390294751,1.06107858707,,0.9345,0.882229148088,,0.999770332683,1.43908930805,1.4553262995200005,,1.2756652243000002,0.2659,1.0661,0.497859820078,0.670733335838,0.7288444472,1.43428087505,0.555171260814,1.5851482769499998,0.985632375023,1.97275225482,0.5566690401659999,0.4077,2.28245891781,,1.68331179167,,0.4087,1.11110043238,1.38936151657,0.757021368993,0.816766769851,1.6141037097,1.14903128723,1.05269939848,,0.6762,0.686655700265,,,0.419026456296,0.471798152594,1.65713732744,0.6834067424250001,0.7632172213770001,0.6923551970049999,0.265141698783,1.00783058838,0.862867514075,2.96600523286,0.382053888482
MIMAT0018200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027423,,,,,,,,0.4831,,,,,,,,0.7877,,,,,,,,,,0.3214,,,,,,,,,,,,,0.3067,,,,,0.41,,,,,,,,,,,,,,0.1694,,0.2045,,0.3834,,,,,,,,,,,,,,,,,
MIMAT0027422,0.2381,0.706824816022,0.5737,0.2333,0.1951,0.916542341582,1.3847173564200002,2.19526673736,0.2937,0.37845171449,1.01050886734,0.4951,0.992257671866,1.6308359715600005,0.810251754597,0.7877,0.464818234323,,1.46196154811,1.62008437553,0.5025,1.54183991234,,,0.531388827312,0.806223053358,1.9824142247,,0.1968,1.4909694758899998,0.869674870134,,0.1897,,0.736745589029,,0.903881171003,0.4225,1.12711076227,1.00861540164,1.0661,0.2703,,1.21076742059,0.3790103184189999,0.8337140342239999,1.5851482769499998,1.3046437426100002,0.9818682160200002,0.393808778593,1.20551796936,0.4344,0.8490000000000001,,1.41700013739,0.4087,1.29289428662,,0.1865,0.2045,1.08696318518,0.686007127439,1.05264476864,,1.1347799491,0.936870891329,0.467,3.15387785995,0.743321512095,,1.51944357002,0.489479759781,0.521915007227,0.8649701105740001,0.488849615389,0.7432,1.0646179864799998,0.7908257771430001,0.489822199256
MIMAT0027425,,0.2117,,,0.1951,,,,,0.2016,,0.4951,,,,,,,,,,,0.509966681431,,,,0.5772,0.9386,0.1968,,0.4994,,,,,0.6512,0.5216,,,,,,,0.2858,,,0.4151,,,,0.4077,,,,,,,,,,,0.3834,,,,,0.467,,,0.2551,,0.2654,,0.2694,0.0939,,0.3481,0.314314160973,0.382053888482
MIMAT0027424,,,,,,,,,,,,0.4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1389
MIMAT0027427,,,,,,,,,,,,,0.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018198,,,,0.4341,,,,,,0.2016,,,,,,,,,,,,,,,,0.8061,,,,,,,,,,,,,0.3067,,,,,,,,,,,0.5566690401659999,,,,,0.4158,,,,,,0.2478,,,,,,,,,,,,,,,,,,
MIMAT0018197,1.17375574938,1.07482437455,,0.6103,1.20348924171,,0.4029999999999999,0.4831,,0.807175498511,1.11072285816,0.4951,0.910276266713,0.640862435866,,0.7877,0.325840734481,0.5552,0.908788495498,0.871531171988,1.41498961924,,0.2774,1.61912970516,0.4157796511289999,0.3214,1.79062814207,,0.3699,0.7859999999999999,,1.9005999917200005,0.1897,1.01592698001,,,0.5216,1.01488659938,0.5594,1.6899101638,,,,0.908037263632,0.486,0.2097,0.4151,1.3047,0.5729,0.5566690401659999,,0.767822075097,,,1.8767796861,,0.3674,0.997589102915,0.634246406238,0.542882162457,0.643467440605,,,0.7094,0.6762,1.15000435578,1.3385052708,,0.292408770191,0.4719,,0.2654,,1.15826520524,0.418018848974,1.00783058838,0.6284,0.3142,0.265593580602
MIMAT0027428,,0.2117,,,,,0.4029999999999999,,,0.2016,,,,,0.3233,,,,,0.5006,,,0.2774,,0.1523,,,,,0.7859999999999999,,,0.1897,,,0.6512,0.5216,0.4225,0.3067,0.2659,,,0.374,0.285862557945,,,,,,0.3939,,,,,,0.4087,0.3674,0.320982954692,,,,,0.4416,,,,,,0.1536,,0.1936,0.2654,,,0.0939,,,,0.2656
MIMAT0018195,,0.2117,0.5737,0.2333,0.1951,,,,,,,,0.1505,,,,,,,,0.5025,,,0.4279,,,0.5772,,,,,,0.1897,,0.999770332683,,,,,,,,,0.2858,,0.2097,,,,0.2103,0.2182,,,0.5284,,,0.903121971711,0.321,0.3517,0.2045,,,,,,,,,0.2924,,,,0.4315,,,,,0.7908,
MIMAT0018194,0.2381,0.56,1.30159185869,1.71448877987,3.31844849921,2.36229990707,1.55257257439,1.92000569191,2.27449816191,2.05272113196,1.5989725432799995,0.8630161708249999,0.525813842714,0.640840044758,1.32603990265,1.2943,1.87221168782,1.26796762157,0.908739107527,,0.8744,0.4671,,0.7576,0.1523,0.3214,2.68061908387,,0.791382958103,2.97831091866,0.869674870134,,,1.34107776781,0.736745589029,2.47612500427,0.5216,0.7489,1.12712414458,3.18521602891,,0.497859820078,1.7517642628,2.83499942808,1.53737059465,1.06701803362,3.32224575092,2.56091564692,0.5729,0.957310698034,2.09271387308,0.767822075097,1.7671273120599995,,0.738185401955,2.5636267798700003,0.66,0.321,0.499846347669,0.542882162457,1.20884639392,0.3834,0.4416,1.5387620140600002,3.22825005848,2.69729891782,3.68355347236,2.52111872629,0.837010283531,0.4719,,,0.431460721602,,0.0939,0.743300381793,2.0007,0.1657,0.382059810045
MIMAT0018193,,,,,,,,,,2.05276729272,,,,,,,,,,,,,,,,,,,0.1968,,,,,,,,,,,,1.6724,0.2703,,0.410024541295,,,,,,0.2103,0.407692747415,,,,0.738185401955,,,0.1694,,0.3835786161259999,,,,,,,,,2.30208437006,,0.516863924789,,,,0.0939,,0.3481,0.572154724557,
MIMAT0018192,,,,,,,,,,,,,,,,,,,,,,,,0.4279,,,,,,0.4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018191,0.923865469003,0.559889118119,1.30159185869,0.2333,2.01448734154,1.87291751706,1.96355786203,0.8443757742069999,0.928366350069,0.807243660944,1.29253225945,1.15598298727,1.52053016929,0.984448556306,2.81320251329,1.96538141259,1.18078218445,0.5552,0.2861,0.5006,0.8744,0.4671,1.18395401316,1.25162568596,1.73893247711,,0.988340530066,0.9386,1.3827138640099998,0.4459,0.869674870134,1.9005999917200005,1.08696997651,1.01592698001,1.41469372651,,0.5216,1.01489729652,0.55949230456,0.6845115062980001,1.0661,1.51319270004,1.47286170704,1.27755324783,1.26426598841,0.392751940756,0.4151,0.985632375023,0.9818682160200002,0.7028480656999999,0.985277772631,2.4771238704700003,,,2.00238172266,2.2023155126400003,0.903098149653,0.904653017261,0.4999,2.73010328011,0.2478,0.3834,1.2824034703,0.7094,1.1347799491,1.50013599324,1.10209338563,0.84,1.08636074743,1.3489958896399998,0.654852898366,2.01062215363,0.606960306506,1.40187704951,0.621021396413,0.743300381793,,1.22563422433,0.382053888482
MIMAT0018190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2097,,,,,,,,,,,,,,0.2045,,,,,,,,,,,,,,,0.0939,,,,
MIMAT0000691,2.59073438505,2.59891056575,3.42846720216,2.72610357887,3.51389082386,3.50531741071,4.09697450542,3.60139856346,2.78034593991,2.6434236935,2.7954602378500004,2.8362870227,3.50236574411,3.5390170217400003,3.46563953235,3.81498066608,1.87220977823,3.95900019246,4.06985441744,1.9647,4.87440980739,1.7198866648900002,3.98546498406,4.01734794814,2.8983847227,1.90477696958,4.908002938,2.89075111953,1.8009107942099998,4.08183016579,2.2397,4.12113392254,2.34360602581,3.02778332163,3.16962002041,2.61697308519,3.57137745504,3.90206659141,1.94188705111,4.08658589051,1.6724,2.57158115347,4.642327432219999,2.59447072658,2.07185601464,3.14116527875,3.322253351,5.05942068367,3.13761632195,2.6990090634,2.5996802873,4.00978424351,2.3237,1.6832063817200005,4.72191356547,2.56368379501,3.09434272551,2.2815951555900003,2.61050294087,3.2751808637,3.29363554766,3.10588682476,3.41539588348,3.70797771608,4.80258129006,3.93778236961,3.92044239736,3.76990276189,3.0137795372900005,3.76285406801,1.9530408876400005,3.73554255631,2.75557884726,2.23139580764,2.52924943564,1.59539542406,3.3227543602200003,3.59365798302,4.7317529532
MIMAT0000690,0.923844641112,1.5344868103600002,5.610478737359999,1.86110987347,1.5977959249399998,1.87291272821,2.18417174457,2.19526356122,4.72864293422,1.32166740615,3.42103048645,3.06521583603,2.06615828745,4.43882511151,0.810293122934,2.4217,4.58100698129,0.9552,1.77102586333,0.8715,2.93855274203,1.8783,1.18392812995,3.81987564215,0.738068842192,2.80494865843,1.56934131976,0.9386,0.1968,2.2083505101400003,2.36076401054,2.21565144393,0.6436,1.3411,4.66263787583,4.35032820741,1.2057265847,1.6047198236899998,3.14007029343,2.15080602015,2.9188,1.16106718313,3.64881686283,1.21085946607,0.926911526723,0.3927,1.7372308936099998,1.5657736937600002,2.14169524768,1.27053560992,1.6427,1.63609277595,2.537891584,3.74244068759,2.41761259015,1.3991,2.33926409855,1.99636821581,1.68190497455,2.8868685279500004,2.12844948025,1.90273743327,1.95041831013,1.5387620140600002,2.3745447252500003,1.15002946674,2.48194805073,4.31915352643,1.0079,2.03398424791,2.78397797339,0.6834067424250001,1.2598,2.83996714874,0.906019218607,3.2363726500700003,4.26936546195,3.98584209135,2.71349464294
MIMAT0000693,11.7051099102,11.5935389964,12.7933573134,12.5465093041,12.4674179359,13.9335756571,12.7010210732,13.0690986158,12.6397367598,12.213313873,13.4728248793,12.766292986199998,12.866697618900002,12.5120222806,12.602396398699998,12.1442647522,14.0422515078,11.8759572892,12.759793901400002,13.1502148557,12.0692362419,13.2424992451,11.1977062443,12.5765484646,12.110437825899998,11.6934378019,12.9151828988,12.9177567319,13.1703503007,12.6073104942,13.2444458836,12.7989671797,12.1788839741,11.7343703359,13.2247361577,13.3937434578,12.3204972623,12.1340372179,13.0397499377,12.2789851297,13.2220903675,12.475488444000002,12.4782327532,13.4965367051,11.8157110232,11.8804218929,11.9934411382,12.529545231099998,12.0930247126,11.254307121400002,12.1513970819,12.9860622275,12.2154186632,13.4594062704,12.220988023,11.8836525951,12.3978500446,11.8765979262,12.3698745042,12.684918260999998,12.532595279,12.2913063121,12.927181010999998,12.764570441099998,13.7890360644,12.59189624,12.2789379948,12.562257741300002,13.589420942,12.779890771,12.9020520834,12.331789698699998,11.4305668812,11.5837903474,11.8061480593,13.0271355833,12.2704040009,13.2294679241,11.2033098635
MIMAT0000692,12.1368615523,11.6379952571,13.8608911019,11.9509135301,12.5321791553,11.6183931412,12.4799089182,13.8292774209,12.6616590317,12.421800052,12.0609402131,12.5807323325,12.2513727653,12.541248563699998,12.4183911607,12.9736484765,13.0648622497,12.0426687468,11.4727454907,12.9035965154,13.1689105424,11.7561392529,12.4255244827,12.999980811,11.950716453,12.6715719359,13.1862652134,12.9608706347,11.0890445249,12.2110616244,11.620447425,13.5305295594,11.0762454729,12.0322700122,13.7838374812,11.8211793203,11.215808957,13.0844869849,11.730922668699998,13.5273689384,11.8583640836,11.9812646366,12.7748495429,12.4585559224,11.9515819705,11.8526703133,12.1313608811,12.4234562809,12.3712694815,11.700076221,12.6572010865,13.3537545511,13.0061881271,12.680377621300002,13.1983337615,13.0577523077,12.7159176573,11.545555836099998,11.8087940698,12.4746792211,11.7674421051,11.8341919014,11.6102634408,12.4198815731,14.2062770962,13.2261400916,12.302149356,13.0321434291,11.7583241968,12.5430313635,12.9191337507,12.0231315003,11.5561400694,11.4725809994,11.616394991099998,11.4441406267,11.9670794369,12.834268645999998,11.4686183217
MIMAT0004685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2654,,,,,,,
MIMAT0027519,0.2381,,,,,,,,0.5376,,,0.4951,,,,,,0.5552,,,,0.4671,,,,,,,,,,,,,,,,,0.3067,,,,,0.15,,,0.4151,,,,,0.4344,,,,,,,,,0.2478,,,,,,,,,,0.1936,,,,0.0939,,,,
MIMAT0027518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1657,
MIMAT0027515,,,,0.2333,,,0.4029999999999999,,,,0.1953,,,0.1888,,,,,,,,,0.2774,0.4279,,,,,,,,0.9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2551,,,,,,,,,0.1389
MIMAT0027514,,,,,0.1951,,,,,,,,,,,,0.1721,,,,,,,,,,,,,,,,,,,,,,,,,0.2703,,0.15,,,,,,0.2103,,,0.8490000000000001,,0.4158,0.4087,,,,,,,,,,,,,,,,0.2654,,,0.0939,,,,
MIMAT0027517,0.4424,,0.5737,,0.1951,,0.4029999999999999,1.37353076005,0.5376,,,0.4951,0.1505,0.640746176941,0.3233,1.2943,,0.5552,,1.62,,,1.0426,0.7576,0.4157,0.3214,0.5772,0.9386,1.1171,,,,,0.5956,,0.6512,0.5216,0.7489,,0.2659,,0.2703,1.3103,1.0674,,0.3927,0.4151,,,0.9574,0.9852,0.4344,,0.5284,,,,0.321,,,,,0.4416,,0.6762,0.3838,,,0.1536,0.9762,0.1936,0.6834,,0.2694,0.0939,,0.3481,0.1657,0.1389
MIMAT0027511,,,,,,,,,,,,,,,,,,,,,,,,0.4279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027510,0.2381,,,,,0.3739,0.4029999999999999,0.4831,,0.2016,0.520858974482,,0.2867,0.1888,,1.2943,,,,0.5006,1.415,,,,,0.3214,,,,,,,0.1897,,,,,0.7488871370290001,,0.490335795089,,0.2703,,0.15,0.2633945918549999,,0.4151,,,0.2103,,,,0.5284,,,0.3674,0.1694,,0.2045,0.2478,,0.4416,,,0.3838,,,,0.2551,,0.2654,,,0.182,,,,0.1389
MIMAT0027513,0.923813720443,0.962344963508,,0.610311205634,1.3742415947799995,1.12656436344,1.38472782381,1.13305813766,1.48861020148,1.23243228802,0.7863430308050001,0.8630161708249999,2.02776304433,0.878697211477,2.17523545876,2.2114887801700003,1.09784712296,1.52486257092,0.5247449511869999,1.62,0.5025,1.33882019439,0.7101,1.02561133709,1.35524459006,0.8061,0.9883,,1.01653892947,1.49094887466,1.1641,0.9345,0.988190811331,,0.999770332683,0.6512,1.2057265847,0.4225,0.3067,0.2659,,1.28823240882,0.916779640336,1.14084273895,0.766347096684,1.3586611219,1.58519827612,1.3046437426100002,0.5729,0.8358,0.7252,1.26630055482,1.7671273120599995,0.5284,,0.7268,0.3674,0.583401133543,1.33248259357,0.2045,0.953752727944,1.14893153581,1.2824505705,,1.1348,1.50015569315,0.467,,1.29888374036,0.2551,1.95307975017,,1.03276053552,0.865,1.0534920724,1.23133586197,1.78915795415,0.888884455497,1.44265941178
MIMAT0027512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0000232,10.1842880179,11.7895991991,10.8216331316,12.0514137251,11.6015441301,9.83982789299,13.2018960716,12.6708285934,11.763170618,11.3203268937,11.5423156335,11.9737651573,11.0168270747,12.8617328392,11.2665544133,12.2162936597,12.0270804208,11.1856204397,12.843201828800002,12.1273006912,11.9821661602,11.4503332499,10.8210209891,12.0797676877,11.5541082624,11.1115578482,11.8166981384,12.294878262,10.9552770381,12.2884090153,11.840960664,12.139932946199998,10.8190347,11.9109171104,13.1483317144,11.5469563156,11.4823248999,12.546130127,11.9383582466,12.0323190754,11.8095414479,11.3384745911,13.910503703,11.7433469979,12.741239511600002,11.1707742023,12.5634150795,12.6392302493,12.6438603383,11.2701565248,10.8609978199,11.713231940999998,13.208762811600002,12.2414911078,11.8264528603,11.3319514242,11.9692932029,11.8274349722,11.9870406665,12.0097393292,12.2048336701,12.2559282836,11.8759085338,11.2253581448,12.3606782087,12.0380473181,12.4090497376,11.199792777,10.3673907151,11.1117580053,12.061205311300002,10.0801932353,11.8186374501,11.5579060166,11.641723443499998,11.7319942193,13.1118718269,13.6736870378,10.8584806697
MIMAT0000231,9.40435453941,11.5177383326,8.94614389386,11.9129366296,10.2936212698,9.46180156432,10.727674714,9.98314878548,10.7627492358,10.4838881031,10.3292522494,10.2296628731,9.11713897348,9.9383302403,9.039522289610002,10.429276194,10.2918807958,9.87620418484,11.3684068519,10.2908925037,11.6880396916,10.3888326651,9.427709243210002,10.4120955253,9.77684526417,11.0061050525,8.51379806645,9.20323837726,9.850438970510002,10.1588076109,10.62977509,9.46594289432,11.030693425,10.775282143599998,11.5855585424,10.4627846249,10.2973343004,9.12928231994,10.4238496817,9.03784834008,10.8059698733,9.63633620084,12.6593158947,10.0091799604,11.4283981604,9.22470798511,10.5987632844,10.7900924016,11.3698480169,9.88886533483,9.81767657744,9.74245080305,11.8704885708,10.967507111600002,9.55397120714,11.2044476456,10.9841808071,11.2472962054,11.6248644488,10.2535756517,10.8044272152,11.4093375415,10.0701408443,9.98684331583,10.7034671521,10.0896661913,10.7237822972,10.1945956289,9.56685592051,9.61986817791,10.7783369292,9.14902021173,11.7407409902,11.7329494574,10.2433359561,10.5144498408,11.263206791400002,12.2315259847,10.4631378926
MIMAT0030429,0.6213509775,,,,,0.3739,0.717657088195,0.4831,,,0.1953,,,0.1888,,,,,0.2861,,,,,,,,0.5772,,,,,0.9345,,,0.4149,,,,0.3067,,,,0.916779640336,,,0.555171260814,0.4151,,,,0.2182,,0.8490000000000001,,,,,0.1694,,0.5428630138430001,,,0.4416,,,0.3838,,,,,,,,0.2694,0.0939,,,,0.382059810045
MIMAT0005796,0.442414539368,0.7069249612240001,1.30161342496,2.1732834362,2.1617477162400003,0.3739,2.18416248361,3.45206208607,1.9763904274,1.03537417942,1.79242411004,2.09613391823,1.4639425631099998,2.37670897671,2.760684918,2.21147310766,2.79812370723,1.7429,2.64718428965,3.00916072748,2.93850315158,1.87831715668,2.38949794495,2.7059665474,1.0794444925700002,1.45758254403,2.44022916118,1.50250107743,0.3699,1.29192223611,2.47249720521,3.05127795807,0.1897,2.02385523126,3.80697821373,3.69830215091,2.01744798605,1.89601859736,2.25984375414,3.15274201823,2.91880653196,0.4978,3.01852756341,1.62368261238,1.00100783872,0.955044367831,2.87478682421,2.56095267466,1.78140032855,0.957372424331,1.4833561990700002,1.9301765486,4.81978658543,2.6570372639400004,3.37216909075,1.7190978223099995,2.1636183751900004,1.38932913645,1.6184744782,0.93642466348,2.18900742103,2.21799767289,2.07832490185,0.7094,3.22825515998,2.01712689843,2.9781204448400005,1.36742714162,0.419026456296,2.16415099793,1.72141195847,1.00710806702,1.09295593153,1.87550015529,0.798709855639,2.12749132032,2.96758893778,2.8969702556800003,0.2656
MIMAT0005795,,,,0.2333,,,0.4029999999999999,0.4831,0.2937,,,,,,,,,,,,,,,,0.1523,,,,,,,,,,0.4149,,,,,0.6845115062980001,,0.2703,0.374,0.15,0.1377,,,,,,,,1.3799,,1.41700013739,1.56796355313,,,,,,0.3834,,,,,,1.75279220819,,,,,0.1206,,0.182060066004,,,,0.2656
MIMAT0005794,0.7804772590260001,1.75319857212,5.1566857627800005,2.4297794729400004,3.23210382399,1.6187,3.27805747678,2.71558327507,2.73213876484,1.32167227118,2.37943906495,2.56393763221,2.21021350455,2.25530538945,3.49806855647,2.42168360273,3.90088077599,2.38531725735,3.35231519872,3.2165206210900004,3.34567719138,2.75175609116,2.20279235001,4.244598241569999,2.04153873731,2.24571419882,2.97947703557,2.22239331614,1.38270301417,3.16462032678,2.57625530384,3.96157828659,1.08701042746,4.1999582681300005,3.70011848286,4.6742364125,2.73594537884,2.34559576033,3.0603696026,2.44698473333,3.703820941130001,1.79591576652,2.08939561252,2.09989938805,1.84944551861,1.93198273968,4.52391668999,2.88189490112,3.21537430917,2.5131594355,2.29827327932,2.94038194849,0.8490000000000001,4.00342427416,2.2248873125,2.39430964631,3.27809394335,2.42234689145,3.29778057609,1.71565665662,3.74049263495,3.05393121239,2.40528902247,3.210523555,3.82320185557,2.01719085923,3.17412828872,3.7698796352800006,1.08634884613,2.4964595486200003,2.28598490927,1.5944098588,3.17302800871,2.9204227781800003,1.52722394079,2.8879612118799995,2.7507870103500003,3.66453265499,1.9748615008
